user_id,recommend,sentiment_analysis,year
therealtomschuster,True,2,2014
therealtomschuster,False,0,2015
dhansvid,True,2,2015
dhansvid,True,2,2015
dhansvid,True,2,2015
dhansvid,True,2,2015
dhansvid,True,2,2015
76561198067029795,True,2,2014
76561198067034890,True,2,2014
chuunnn,True,2,2014
chuunnn,False,0,2014
76561198067044085,False,0,2014
76561198067057443,True,2,2014
pablow12345,True,2,2014
76561198067081484,True,2,2013
106816544,True,2,2014
76561198067090020,True,2,2013
76561198067098292,False,0,2015
AnimeHex,True,2,2014
AnimeHex,True,2,2014
storagenez,True,2,2014
neoandmeo,True,2,2015
neoandmeo,True,2,2015
gabethedoggod,False,0,2015
gabethedoggod,True,2,2015
gabethedoggod,True,2,2015
gabethedoggod,True,2,2015
gabethedoggod,True,2,2015
gabethedoggod,True,2,2015
76561198067127217,True,2,2014
76561198067127217,True,2,2014
76561198067127217,True,2,2014
76561198067127217,True,2,2014
76561198067127217,True,2,2015
76561198067127217,True,2,2015
Ackkracck,True,2,2014
bail420,True,2,2015
Teamfortress2016,True,2,2014
drvengele,True,2,2014
thatevilgenius,True,2,2014
76561198067194883,False,0,2014
76561198067194883,False,0,2014
76561198067200849,True,2,2015
NakeeySon,True,2,2013
76561198067237953,False,0,2015
76561198067237953,True,2,2014
76561198067237953,True,2,2013
76561198067255082,True,2,2014
76561198067255082,True,2,2014
76561198067260542,True,2,2015
76561198067266515,True,2,2014
76561198067266515,True,2,2014
dynamoburrito,True,2,2013
dynamoburrito,True,2,2014
dynamoburrito,True,2,2014
dynamoburrito,True,2,2013
dynamoburrito,True,2,2012
patrickkd1,True,2,2012
ShirukeiPoH,True,2,2014
ShirukeiPoH,True,2,2014
BigDogSteeeeeeze,True,2,2015
jeshdotcom,True,2,2015
jeshdotcom,True,2,2014
denizyanki,True,2,2015
HarrisonSteam34,True,2,2015
4hwei,True,2,2013
4hwei,False,0,2014
Says_REKT,True,2,2014
76561198067363479,False,0,2014
76561198067363479,True,2,2013
76561198067363479,True,2,2013
76561198067371563,True,2,2013
microsoftwordwastaken,True,2,2014
Z3R0ARMY233,True,2,2014
STARKILLER17890,True,2,2013
76561198067431798,True,2,2013
nicefellow,True,2,2015
nicefellow,True,2,2014
76561198067492431,False,0,2013
mr_monkey09,True,2,2013
mr_monkey09,True,2,2013
mr_monkey09,True,2,2012
Mir007,False,0,2015
76561198067505065,True,2,2014
76561198067514928,True,2,2015
svolmanis,True,2,2014
76561198067518878,True,2,2015
76561198067518878,True,2,2014
76561198067519201,True,2,2015
xMsPanda,False,0,2013
76561198067531628,False,0,2014
76561198067531628,True,2,2014
jcksm61,True,2,2014
BrrownBearr,True,2,2014
76561198067598930,True,2,2014
76561198067602706,True,2,2015
76561198067607507,True,2,2014
76561198067607507,True,2,2014
76561198067613878,True,2,2013
76561198067613878,False,0,2014
76561198067613878,True,2,2014
76561198067633808,True,2,2014
76561198067633808,True,2,2013
76561198067633808,True,2,2014
DankASFMemes,True,2,2014
goddeitysaviour,False,0,2015
goddeitysaviour,False,0,2014
goddeitysaviour,True,2,2014
76561198067646194,True,2,2015
76561198067646194,True,2,2012
76561198067688271,True,2,2014
bmxliam,True,2,2014
GVOS,True,2,2014
memes2k18,True,2,2014
memes2k18,True,2,2014
memes2k18,False,0,2014
76561198067704131,True,2,2014
patrickdahatrick,True,2,2013
76561198067711740,True,2,2015
76561198067711740,True,2,2013
76561198067727994,True,2,2015
red_og,True,2,2015
red_og,True,2,2013
76561198067736118,False,0,2015
verraldo,True,2,2014
Willyloo,True,2,2014
76561198067755161,False,0,2014
76561198067755161,True,2,2014
76561198067755161,True,2,2014
Hudra12,True,2,2014
Lanocra,True,2,2014
Lanocra,True,2,2014
76561198067771967,False,0,2015
76561198067771967,False,0,2015
76561198067771967,True,2,2015
76561198067771967,False,0,2014
76561198067771967,True,2,2013
76561198067771967,True,2,2012
76561198067774287,True,2,2013
76561198067794298,True,2,2015
76561198067794298,True,2,2015
76561198067794298,True,2,2015
76561198067794298,True,2,2015
76561198067794298,True,2,2012
76561198067818566,True,2,2013
76561198067824493,True,2,2014
76561198067833100,True,2,2014
76561198067841857,True,2,2015
deo1199,True,2,2013
elarto56,True,2,2015
elarto56,True,2,2014
elarto56,True,2,2014
elarto56,True,2,2014
elarto56,True,2,2014
76561198067875234,True,2,2015
DansHome2,True,2,2014
death115,True,2,2015
billyjmc,True,2,2014
76561198067891679,True,2,2013
76561198067892662,False,0,2014
76561198067892662,True,2,2014
chapolinchgamer,True,2,2014
chapolinchgamer,True,2,2012
76561198067906460,True,2,2012
76561198067910635,True,2,2015
76561198067927375,True,2,2013
ItsMalvi,True,2,2014
ItsMalvi,True,2,2014
ItsMalvi,True,2,2013
Scrfiin,True,2,2014
Scrfiin,True,2,2014
Scrfiin,True,2,2015
Scrfiin,True,2,2015
Scrfiin,True,2,2013
76561198067953136,True,2,2015
weeeooowww,True,2,2013
76561198067996086,True,2,2013
76561198067997800,True,2,2014
76561198067997800,True,2,2014
I_really_dont_know,True,2,2015
76561198068004397,True,2,2014
76561198068004397,True,2,2013
76561198068013690,False,0,2015
keractagon,False,0,2014
keractagon,True,2,2014
keractagon,True,2,2014
keractagon,True,2,2014
keractagon,True,2,2014
keractagon,True,2,2014
keractagon,True,2,2013
76561198068036732,True,2,2015
76561198068036732,False,0,2015
Chirox21,True,2,2013
Chirox21,True,2,2013
Chirox21,True,2,2014
76561198068069208,True,2,2013
tmailler,True,2,2015
r1gby3,True,2,2015
xShaxix,True,2,2014
xShaxix,True,2,2014
xShaxix,True,2,2014
76561198068079333,True,2,2013
76561198068079333,True,2,2012
xboctisbest,False,0,2014
xboctisbest,True,2,2014
xboctisbest,True,2,2014
76561198068085975,True,2,2014
76561198068086260,True,2,2014
76561198068086260,True,2,2014
76561198068086260,True,2,2013
76561198068086260,True,2,2013
76561198068086260,True,2,2013
76561198068086260,True,2,2013
76561198068086260,True,2,2013
76561198068086260,True,2,2012
MrCucumberSauce,True,2,2013
MrCucumberSauce,False,0,2014
aflooser,True,2,2015
aflooser,True,2,2015
aflooser,True,2,2014
aflooser,True,2,2015
aflooser,True,2,2013
godpostal,True,2,2013
godpostal,True,2,2013
godpostal,True,2,2014
godpostal,True,2,2014
oldskool_retro,True,2,2014
76561198068121871,True,2,2015
76561198068125093,True,2,2015
iforgotusername,True,2,2013
iforgotusername,True,2,2015
iforgotusername,True,2,2015
iforgotusername,True,2,2015
iforgotusername,True,2,2015
iforgotusername,True,2,2014
iforgotusername,True,2,2013
jeremytan05,False,0,2014
keaty100,True,2,2015
keaty100,True,2,2015
keaty100,True,2,2014
keaty100,True,2,2014
keaty100,True,2,2014
keaty100,True,2,2014
keaty100,True,2,2014
76561198068141385,True,2,2014
EdgyAllenPoe,True,2,2015
EdgyAllenPoe,True,2,2014
EdgyAllenPoe,False,0,2014
76561198068149601,True,2,2014
vardyparty,True,2,2015
76561198068164387,True,2,2013
76561198068164387,True,2,2013
76561198068187703,True,2,2012
76561198068197203,True,2,2014
76561198068197203,True,2,2014
76561198068197203,True,2,2014
76561198068197203,True,2,2014
76561198068197203,True,2,2014
76561198068197203,True,2,2014
76561198068205361,True,2,2014
76561198068207168,True,2,2014
margeobur,True,2,2014
margeobur,True,2,2014
margeobur,True,2,2014
76561198068232371,True,2,2013
76561198068233289,True,2,2014
76561198068233289,True,2,2015
76561198068233289,True,2,2014
76561198068234646,True,2,2015
76561198068236546,True,2,2015
76561198068236546,True,2,2013
76561198068242211,True,2,2014
76561198068242211,True,2,2015
76561198068242211,True,2,2015
76561198068242211,True,2,2015
76561198068242211,True,2,2015
76561198068242211,True,2,2015
76561198068242211,True,2,2015
76561198068242211,True,2,2015
76561198068242211,True,2,2012
daflyinskwirel,True,2,2014
daflyinskwirel,True,2,2013
24453,False,0,2015
24453,True,2,2014
24453,True,2,2014
Peteluke,True,2,2014
shdetectivetaco,True,2,2015
76561198068265347,False,0,2015
76561198068265347,True,2,2012
76561198068265818,True,2,2014
76561198068283671,True,2,2015
oyhoyminoy,True,2,2014
oyhoyminoy,True,2,2014
oyhoyminoy,True,2,2014
kolreasdasdasd,True,2,2013
kolreasdasdasd,True,2,2015
76561198068325461,True,2,2014
76561198068325461,True,2,2015
76561198068325461,True,2,2013
76561198068329154,True,2,2014
DOTAultimate321100,True,2,2015
76561198068340253,True,2,2014
SandyTheWeeb,True,2,2014
SandyTheWeeb,True,2,2014
SandyTheWeeb,True,2,2014
SandyTheWeeb,True,2,2015
SandyTheWeeb,True,2,2015
SandyTheWeeb,True,2,2014
SandyTheWeeb,True,2,2014
2448531,True,2,2014
76561198068356197,True,2,2014
cooltitan,True,2,2014
isaacredfist,True,2,2015
isaacredfist,True,2,2014
isaacredfist,True,2,2015
isaacredfist,True,2,2015
isaacredfist,False,0,2015
isaacredfist,True,2,2015
76561198068387908,True,2,2014
76561198068388326,True,2,2012
76561198068409852,True,2,2014
axarator,True,2,2015
axarator,False,0,2014
axarator,True,2,2015
axarator,True,2,2015
SerenityAndCans,True,2,2015
76561198068459426,True,2,2014
ozzot2,True,2,2014
76561198068478204,True,2,2014
76561198068481390,True,2,2015
76561198068481390,True,2,2015
76561198068481390,True,2,2015
76561198068481390,True,2,2015
76561198068481390,True,2,2015
76561198068485743,True,2,2015
76561198068485743,True,2,2015
EntryFraggerLmao,True,2,2015
76561198068500978,True,2,2014
76561198068500978,True,2,2013
76561198068500978,True,2,2013
76561198068506683,True,2,2014
76561198068507282,True,2,2014
76561198068507282,True,2,2013
76561198068507282,True,2,2013
76561198068523806,True,2,2014
D-Frag,True,2,2015
D-Frag,True,2,2015
D-Frag,True,2,2014
76561198068572619,True,2,2014
ezrakoenig,True,2,2015
ezrakoenig,True,2,2014
76561198068596019,True,2,2015
76561198068596019,True,2,2014
76561198068601242,True,2,2014
76561198068601242,True,2,2014
76561198068601242,True,2,2013
TechyMofo,True,2,2013
TechyMofo,True,2,2013
TechyMofo,True,2,2013
76561198068613434,True,2,2014
BurntToastCasual,True,2,2014
BurntToastCasual,True,2,2013
BurntToastCasual,True,2,2014
BurntToastCasual,True,2,2013
BurntToastCasual,True,2,2013
BurntToastCasual,True,2,2013
BurntToastCasual,True,2,2013
76561198068618361,True,2,2014
76561198068618361,True,2,2014
76561198068620780,True,2,2014
76561198068620780,True,2,2014
76561198068620780,True,2,2014
fusvanhaim,True,2,2013
fusvanhaim,True,2,2013
revickz,True,2,2015
revickz,True,2,2014
revickz,True,2,2013
76561198068644182,True,2,2013
osmosisbinlaiden,True,2,2014
76561198068647197,True,2,2014
octagu,True,2,2015
76561198068653657,False,0,2014
dogeBH,True,2,2014
dogeBH,False,0,2014
76561198068655831,True,2,2015
76561198068665116,True,2,2015
romejanic,True,2,2015
76561198068676686,True,2,2014
76561198068676686,True,2,2014
TheMegaman96,True,2,2015
76561198068691029,True,2,2015
76561198068691029,True,2,2015
76561198068691029,True,2,2015
76561198068691029,True,2,2014
76561198068691029,True,2,2014
76561198068691029,True,2,2014
76561198068691029,True,2,2014
76561198068691029,True,2,2014
76561198068691029,True,2,2014
NeoZenith1,True,2,2015
NeoZenith1,True,2,2015
NeoZenith1,True,2,2015
NeoZenith1,True,2,2015
NeoZenith1,True,2,2015
NeoZenith1,True,2,2015
NeoZenith1,True,2,2015
bibz121,True,2,2015
bibz121,True,2,2014
bibz121,True,2,2014
bibz121,True,2,2014
bibz121,True,2,2015
bibz121,True,2,2015
76561198068747650,True,2,2014
ipoyyy,True,2,2014
doyalikemygun_player_of_games,True,2,2015
76561198068781381,True,2,2015
Blew72,True,2,2013
76561198068855801,True,2,2015
fekoffucomunist,True,2,2013
fekoffucomunist,True,2,2015
fekoffucomunist,True,2,2015
fekoffucomunist,True,2,2015
fekoffucomunist,False,0,2015
fekoffucomunist,True,2,2014
fekoffucomunist,False,0,2013
AstrazHD,True,2,2014
ThomWin,True,2,2014
ThomWin,True,2,2015
ThomWin,True,2,2014
ThomWin,True,2,2014
76561198068892536,True,2,2013
76561198068960493,True,2,2014
XbuffyX,True,2,2013
76561198068981362,True,2,2015
76561198068981362,True,2,2013
JustGetShrektGaming,True,2,2014
JustGetShrektGaming,True,2,2014
JustGetShrektGaming,True,2,2014
JustGetShrektGaming,True,2,2013
76561198068990827,True,2,2014
UGPanda,True,2,2014
shialebeoufmeme,True,2,2015
shialebeoufmeme,True,2,2015
Fistfullofjam,True,2,2014
Fistfullofjam,False,0,2015
76561198069032355,True,2,2015
76561198069037365,True,2,2014
fael7,True,2,2015
ashcraft11,True,2,2013
ashcraft11,True,2,2013
76561198069049572,True,2,2012
hakimijabba,True,2,2015
76561198069052461,False,0,2014
76561198069062368,True,2,2013
76561198069063597,True,2,2015
76561198069066120,True,2,2015
76561198069066120,True,2,2014
76561198069066120,True,2,2014
76561198069066120,True,2,2014
76561198069066120,True,2,2014
76561198069076906,True,2,2014
76561198069089973,True,2,2014
76561198069091678,True,2,2014
76561198069091678,True,2,2014
MajesticRickGrimes,False,0,2015
MajesticRickGrimes,True,2,2014
DaRkyOuTuBe,True,2,2014
76561198069107852,True,2,2014
76561198069112012,True,2,2014
fatpaynus,True,2,2015
beegeemdfk,True,2,2014
Count_Douch,True,2,2014
Count_Douch,True,2,2014
Count_Douch,True,2,2014
Count_Douch,True,2,2014
mypetjewjew,True,2,2014
mypetjewjew,True,2,2014
76561198069162472,True,2,2015
76561198069162472,True,2,2015
jackodave,True,2,2015
jackodave,True,2,2014
Katzieon,True,2,2015
Katzieon,True,2,2013
Katzieon,True,2,2013
Katzieon,True,2,2015
Katzieon,False,0,2013
Katzieon,False,0,2013
mightywallposter,True,2,2014
76561198069172038,True,2,2014
76561198069172206,True,2,2014
Slavonic,True,2,2014
Slavonic,True,2,2014
76561198069187824,True,2,2014
ihavebadballslol,True,2,2015
traetlad,True,2,2013
traetlad,True,2,2013
therealwascal,True,2,2015
TrexorX,True,2,2015
TrexorX,True,2,2015
TrexorX,True,2,2015
TrexorX,True,2,2015
ThePON3Wolf,True,2,2015
ThePON3Wolf,True,2,2015
ThePON3Wolf,False,0,2015
76561198069249316,True,2,2014
76561198069250086,True,2,2015
76561198069278752,True,2,2014
Bigodyddasa,True,2,2014
Bigodyddasa,True,2,2014
Bigodyddasa,True,2,2014
Bigodyddasa,True,2,2014
Bigodyddasa,True,2,2014
kesduja,True,2,2014
76561198069299144,True,2,2013
76561198069330970,True,2,2014
76561198069334653,True,2,2014
76561198069334653,True,2,2015
dmitry_who,True,2,2015
dmitry_who,True,2,2015
dmitry_who,True,2,2015
76561198069399322,False,0,2014
76561198069399454,True,2,2015
76561198069404035,True,2,2013
Gutzen,True,2,2014
_absolutezero_,True,2,2012
6367468774734664754,True,2,2014
76561198069467772,True,2,2014
76561198069467772,True,2,2013
BrodiePlayz,True,2,2014
BrodiePlayz,True,2,2015
Xavierdotcom,True,2,2014
Esenix,True,2,2014
76561198069485775,True,2,2013
76561198069486326,True,2,2015
funky4tacos,True,2,2014
funky4tacos,True,2,2013
funky4tacos,False,0,2015
funky4tacos,True,2,2015
funky4tacos,True,2,2013
76561198069487879,True,2,2014
Chunkmonky7,True,2,2014
76561198069493443,True,2,2014
76561198069514229,True,2,2015
harbirboisawesome,True,2,2012
PussySlaya69420,True,2,2014
ruemz1,True,2,2015
ruemz1,True,2,2012
ruemz1,True,2,2012
ruemz1,True,2,2012
ruemz1,True,2,2012
realSMFC,True,2,2014
cytress,True,2,2013
cytress,True,2,2013
cytress,True,2,2013
Steam-TennisBall,False,0,2014
76561198069548029,True,2,2013
theserarepierogidoe,True,2,2014
theserarepierogidoe,True,2,2014
razzer_serbia_2,True,2,2015
razzer_serbia_2,True,2,2014
razzer_serbia_2,True,2,2013
razzer_serbia_2,True,2,2015
43643532,True,2,2015
76561198069567985,True,2,2013
76561198069575870,True,2,2015
76561198069575870,True,2,2015
76561198069575870,True,2,2014
76561198069583492,False,0,2014
CS101HU,True,2,2013
76561198069590590,True,2,2013
76561198069590590,True,2,2013
76561198069590590,True,2,2013
76561198069598294,True,2,2014
76561198069599200,True,2,2014
Element_Tempest,True,2,2014
61241571,True,2,2015
MitchThePenguin,True,2,2014
76561198069609576,True,2,2014
ohmygodtheykilledkennyyoubastard,False,0,2014
76561198069623107,True,2,2015
76561198069625198,True,2,2015
LivingThought,True,2,2015
_Jezzah_,True,2,2014
DeCaptin,True,2,2014
aerodynasaur,True,2,2015
Shotfirerkid,True,2,2015
76561198069679264,True,2,2014
76561198069679264,True,2,2014
76561198069679264,True,2,2012
76561198069679264,True,2,2012
76561198069688312,True,2,2015
76561198069688746,True,2,2015
Ifeelfree,True,2,2015
Ifeelfree,True,2,2015
Ifeelfree,True,2,2015
76561198069694509,True,2,2014
herplerp,True,2,2014
herplerp,True,2,2014
herplerp,True,2,2014
76561198069732280,True,2,2014
76561198069732280,True,2,2014
76561198069747054,True,2,2015
76561198069747054,False,0,2014
76561198069747054,True,2,2015
76561198069747054,True,2,2014
76561198069747054,True,2,2014
76561198069751836,True,2,2013
Awobabobbob,True,2,2014
76561198069827380,True,2,2014
76561198069827380,True,2,2015
76561198069827380,True,2,2013
76561198069834813,True,2,2014
76561198069834813,True,2,2015
KnightSC,True,2,2013
69133709,True,2,2015
darthdan97,True,2,2014
darthdan97,True,2,2014
76561198069898048,True,2,2015
76561198069902636,True,2,2014
76561198069903288,True,2,2014
76561198069905372,True,2,2014
billread99,True,2,2013
76561198069921017,True,2,2014
firstshop,True,2,2015
76561198069930839,True,2,2014
General_Fish,True,2,2014
76561198069987074,True,2,2015
76561198069987074,True,2,2014
expos,True,2,2015
expos,True,2,2014
76561198069987808,True,2,2013
KRISPY_DREME,True,2,2015
KRISPY_DREME,True,2,2015
76561198069993286,True,2,2013
76561198069996401,True,2,2014
76561198070011469,True,2,2014
76561198070011469,True,2,2014
76561198070022613,True,2,2014
76561198070074638,True,2,2013
76561198070077764,False,0,2014
76561198070077764,True,2,2015
76561198070077764,True,2,2014
76561198070077764,True,2,2014
76561198070077764,True,2,2013
WDZMagikarpTrB,True,2,2014
WDZMagikarpTrB,True,2,2013
WDZMagikarpTrB,True,2,2013
76561198070083977,True,2,2015
76561198070083977,True,2,2014
isoleri,True,2,2013
isoleri,True,2,2015
76561198070102633,False,0,2015
76561198070156335,False,0,2015
76561198070159974,True,2,2014
irekturmum,True,2,2015
irekturmum,True,2,2014
76561198070166636,False,0,2015
76561198070166636,False,0,2014
76561198070166636,True,2,2015
xXOdysseyXx,True,2,2014
xXOdysseyXx,True,2,2014
SavageLad,True,2,2014
Fallout_BlackJack,True,2,2015
Fallout_BlackJack,False,0,2015
Yadhplayer,True,2,2014
Yadhplayer,True,2,2014
76561198070216320,True,2,2015
76561198070219608,True,2,2014
76561198070219608,True,2,2013
royrox,False,0,2015
royrox,True,2,2015
royrox,True,2,2014
royrox,True,2,2014
76561198070255796,True,2,2014
Jamez_Hearn,True,2,2015
76561198070267001,False,0,2015
76561198070267001,True,2,2015
76561198070267001,True,2,2015
76561198070267001,True,2,2015
ShanonLilleyman,False,0,2014
76561198070293067,True,2,2014
supersayianswagger,True,2,2013
76561198070340430,True,2,2014
76561198070340430,True,2,2015
76561198070340430,True,2,2014
timetravellingalchemist,True,2,2013
timetravellingalchemist,True,2,2015
d3ejay,True,2,2014
kushxmaster420,True,2,2014
kushxmaster420,True,2,2014
kushxmaster420,True,2,2014
76561198070372487,True,2,2014
76561198070376530,True,2,2014
76561198070400539,True,2,2015
LeAllien,True,2,2014
suckmyafghandick,True,2,2015
76561198070413236,True,2,2014
JagerIsAmazing,True,2,2014
JagerIsAmazing,True,2,2014
JagerIsAmazing,True,2,2014
JagerIsAmazing,False,0,2014
JagerIsAmazing,True,2,2014
JagerIsAmazing,False,0,2014
JagerIsAmazing,True,2,2014
tafara12,True,2,2015
tafara12,True,2,2015
tafara12,True,2,2015
tafara12,True,2,2015
tafara12,True,2,2015
76561198070427975,True,2,2015
76561198070436551,True,2,2014
iamill,True,2,2014
iamill,True,2,2015
iamill,True,2,2012
dkdakter,True,2,2015
dkdakter,True,2,2015
76561198070475435,True,2,2013
TJBAnarchy,True,2,2015
TJBAnarchy,True,2,2014
TJBAnarchy,True,2,2014
TJBAnarchy,True,2,2014
76561198070489621,True,2,2012
76561198070493014,True,2,2014
76561198070493014,True,2,2015
76561198070493014,True,2,2015
MasterMindz,True,2,2014
Galaxy_Raptor,True,2,2014
Galaxy_Raptor,True,2,2015
Galaxy_Raptor,False,0,2015
Galaxy_Raptor,True,2,2014
mcustoms,True,2,2015
76561198070512195,True,2,2014
76561198070512195,True,2,2014
Ellaxoxo,False,0,2015
Ellaxoxo,True,2,2015
Ellaxoxo,True,2,2013
Ellaxoxo,True,2,2015
Ellaxoxo,True,2,2014
Ellaxoxo,True,2,2013
Ellaxoxo,True,2,2014
Ellaxoxo,True,2,2014
Ellaxoxo,True,2,2014
Ellaxoxo,True,2,2014
shrubthebush,True,2,2014
shrubthebush,True,2,2013
shrubthebush,True,2,2014
shrubthebush,True,2,2015
76561198070544779,True,2,2015
oceanbleu,True,2,2014
oceanbleu,True,2,2015
oceanbleu,True,2,2014
TenksGo,True,2,2015
TenksGo,True,2,2015
platypusdude23,True,2,2013
76561198070578079,False,0,2015
76561198070612900,False,0,2015
76561198070612900,True,2,2015
76561198070612900,True,2,2014
Xxx_WindowsVista_xxX,True,2,2015
76561198070620821,True,2,2013
76561198070633333,True,2,2014
Adrianobukvic,True,2,2014
76561198070643382,True,2,2015
76561198070651185,True,2,2015
76561198070653163,True,2,2013
YodaHoda,True,2,2014
76561198070685522,True,2,2014
_Craft,True,2,2015
_Craft,True,2,2014
76561198070698244,True,2,2015
76561198070698244,True,2,2015
76561198070698244,False,0,2015
76561198070698244,False,0,2015
76561198070698244,True,2,2015
76561198070698244,False,0,2015
76561198070698244,True,2,2015
76561198070698244,True,2,2015
76561198070698244,True,2,2015
76561198070710816,True,2,2014
xkelsable,True,2,2014
xRainbowPubes,False,0,2014
xRainbowPubes,True,2,2014
76561198070735417,True,2,2014
76561198070736657,False,0,2014
sirswaggins,True,2,2014
sirswaggins,True,2,2014
sirswaggins,True,2,2014
sirswaggins,True,2,2014
sirswaggins,True,2,2013
sirswaggins,True,2,2013
WANKING_PEACH,True,2,2015
WANKING_PEACH,True,2,2015
WANKING_PEACH,True,2,2015
WANKING_PEACH,True,2,2014
WANKING_PEACH,True,2,2014
76561198070772882,True,2,2014
whackojacko123,True,2,2015
whackojacko123,True,2,2014
whackojacko123,True,2,2014
whackojacko123,True,2,2013
whackojacko123,True,2,2013
whackojacko123,True,2,2013
whackojacko123,True,2,2013
whackojacko123,True,2,2013
76561198070785891,True,2,2014
76561198070785891,True,2,2014
76561198070789920,True,2,2014
76561198070809176,True,2,2013
76561198070812159,True,2,2014
76561198070812992,True,2,2014
jackktee,True,2,2014
76561198070817727,False,0,2015
76561198070894525,False,0,2015
76561198070894525,True,2,2013
76561198070920396,True,2,2015
76561198070920396,True,2,2015
76561198070924701,True,2,2013
76561198070924701,True,2,2015
76561198070924701,True,2,2015
76561198070924701,True,2,2014
RyderOriginal,True,2,2014
RyderOriginal,True,2,2015
RyderOriginal,True,2,2014
RyderOriginal,True,2,2014
76561198070930126,False,0,2015
ktsuy,True,2,2014
Hidden_Hood,True,2,2014
Hidden_Hood,True,2,2015
Hidden_Hood,True,2,2014
Hidden_Hood,True,2,2014
Hidden_Hood,True,2,2014
Hidden_Hood,True,2,2014
Hidden_Hood,True,2,2014
76561198070940816,True,2,2014
Xasion,True,2,2013
Xasion,True,2,2014
Xasion,True,2,2013
Xasion,True,2,2013
Xasion,True,2,2013
rearae,True,2,2015
76561198070982854,True,2,2014
76561198070987540,True,2,2014
LukasYip,False,0,2015
LukasYip,True,2,2015
LukasYip,True,2,2015
LukasYip,True,2,2015
LukasYip,True,2,2015
76561198070997482,True,2,2015
76561198070997482,True,2,2014
76561198070997482,True,2,2014
76561198070997482,True,2,2014
76561198070997482,True,2,2014
76561198070997482,True,2,2013
76561198071009915,True,2,2014
Dizzypoke,True,2,2015
76561198071042913,True,2,2015
FoXyY_,True,2,2014
FoXyY_,True,2,2014
LunarFreez3,True,2,2015
LunarFreez3,True,2,2015
LunarFreez3,True,2,2014
RAZERSTRIKE,True,2,2014
RAZERSTRIKE,True,2,2014
AndrewBian,True,2,2012
hitlersokiguess,False,0,2015
seeejayy,True,2,2014
joaxinrisas,True,2,2014
joaxinrisas,True,2,2014
joaxinrisas,True,2,2014
joaxinrisas,True,2,2014
76561198071089080,True,2,2014
ElliotTheHors3FuCk3r,True,2,2014
ElliotTheHors3FuCk3r,True,2,2013
ElliotTheHors3FuCk3r,True,2,2014
ElliotTheHors3FuCk3r,True,2,2013
76561198071110439,True,2,2015
76561198071113636,True,2,2014
MegamanFury,True,2,2015
76561198071116663,True,2,2014
76561198071116663,True,2,2015
76561198071116663,True,2,2015
76561198071117429,True,2,2015
76561198071123773,True,2,2014
76561198071135296,True,2,2013
LovableTemScrapbank,True,2,2014
76561198071154641,True,2,2014
MateusBeta,True,2,2015
544542132154524145,True,2,2014
yungwaste,True,2,2014
yungwaste,True,2,2014
CanDucksFly,True,2,2014
AutismFwends,True,2,2014
DaWibbles,True,2,2013
alphasolar,True,2,2014
kamiwapax,True,2,2014
TheBabadookDook,True,2,2015
TheBabadookDook,True,2,2015
TheBabadookDook,True,2,2015
TheBabadookDook,True,2,2015
drake7758,True,2,2014
drake7758,True,2,2014
yhagozanon,True,2,2015
yhagozanon,True,2,2014
ToXiK-FtW,True,2,2014
thehoboking,True,2,2014
A1ntEzyBeinSqky,True,2,2015
ratchetfromglenrust,True,2,2014
ratchetfromglenrust,True,2,2014
ratchetfromglenrust,True,2,2014
ratchetfromglenrust,True,2,2014
Trunga,True,2,2014
76561198071251699,True,2,2013
76561198071251699,True,2,2014
AUNSAK123,True,2,2014
76561198071258351,True,2,2014
76561198071259016,True,2,2015
Crunchlaw,True,2,2014
Crunchlaw,True,2,2014
Crunchlaw,True,2,2014
caretaker25,True,2,2015
sketchyboy,True,2,2014
sketchyboy,True,2,2014
76561198071270792,True,2,2014
76561198071270792,True,2,2013
76561198071270860,True,2,2014
420fedora,False,0,2014
420fedora,True,2,2014
420fedora,True,2,2014
420fedora,True,2,2015
420fedora,True,2,2012
420fedora,True,2,2014
420fedora,True,2,2014
420fedora,True,2,2012
420fedora,True,2,2013
420fedora,True,2,2014
76561198071318209,True,2,2014
76561198071318209,True,2,2013
darendarenson,True,2,2014
76561198071327640,True,2,2014
whyareyoubotheringwiththis,False,0,2014
whyareyoubotheringwiththis,True,2,2014
whyareyoubotheringwiththis,True,2,2013
whyareyoubotheringwiththis,False,0,2015
76561198071354146,True,2,2015
76561198071365748,True,2,2013
76561198071379867,True,2,2015
76561198071383193,True,2,2014
maxmaker12,False,0,2015
maxmaker12,True,2,2015
maxmaker12,True,2,2013
hilmanhambali,True,2,2014
hilmanhambali,True,2,2014
hilmanhambali,True,2,2013
hilmanhambali,True,2,2013
hilmanhambali,True,2,2014
hilmanhambali,True,2,2013
33442,True,2,2014
silver4ismypeak,False,0,2014
silver4ismypeak,True,2,2015
silver4ismypeak,True,2,2014
ruyanisme,True,2,2014
ruyanisme,True,2,2014
76561198071429557,False,0,2014
76561198071436243,True,2,2014
76561198071436243,True,2,2013
76561198071442543,True,2,2013
76561198071443125,True,2,2015
Lad123,True,2,2015
Lad123,True,2,2015
76561198071453688,True,2,2013
76561198071454865,True,2,2015
sem12347,True,2,2013
76561198071502745,False,0,2014
76561198071514612,True,2,2014
76561198071514612,True,2,2013
76561198071514612,True,2,2014
failpunch,True,2,2015
mathzar,True,2,2015
mathzar,True,2,2014
mathzar,True,2,2014
mathzar,True,2,2015
mathzar,True,2,2014
puntduck,True,2,2014
